exp_id,exp_desc,algo,params,test_rmse,train_rmse,train_time
7076,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7912908039605373, 'learning_rate': 0.11124035931150922, 'min_child_weight': 200, 'min_split_gain': 0.557969979167615, 'n_estimators': 8800, 'num_leaves': 44, 'reg_alpha': 0.5736451752817238, 'reg_lambda': 0.3781712585973165, 'subsample': 0.6217111520756335, 'subsample_for_bin': 20000.0}",3.6602732363819492,3.529248785981744,15.189169707999099
8267,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8711173716296277, 'learning_rate': 0.012556654096228139, 'min_child_weight': 165, 'min_split_gain': 0.06485927773716563, 'n_estimators': 5100, 'num_leaves': 62, 'reg_alpha': 0.3818796232610888, 'reg_lambda': 0.23501772057864997, 'subsample': 0.9960425284578628, 'subsample_for_bin': 180000.0}",3.6478314554260884,3.3751802527666896,102.00697520899121
3595,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3588228540794345, 'learning_rate': 0.05122000001072123, 'min_child_weight': 150, 'min_split_gain': 0.05554267750720587, 'n_estimators': 5000, 'num_leaves': 71, 'reg_alpha': 0.16817722230199295, 'reg_lambda': 0.23099666115364542, 'subsample': 0.49539575545898823, 'subsample_for_bin': 250000.0}",3.6825676394923295,3.487975256356762,20.20402946701506
8791,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5710779037382486, 'learning_rate': 0.17661592979407514, 'min_child_weight': 115, 'min_split_gain': 0.13928225123049337, 'n_estimators': 6800, 'num_leaves': 62, 'reg_alpha': 0.40821115710748324, 'reg_lambda': 0.12172227239961349, 'subsample': 0.3894039241203011, 'subsample_for_bin': 210000.0}",3.680189451977442,3.5735076075021377,9.895007133018225
6035,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9541824891869546, 'learning_rate': 0.03008551857871582, 'min_child_weight': 165, 'min_split_gain': 0.07924227302421223, 'n_estimators': 7700, 'num_leaves': 89, 'reg_alpha': 0.008895164654147913, 'reg_lambda': 0.6108363516358855, 'subsample': 0.8338697477753654, 'subsample_for_bin': 160000.0}",3.6522777333875505,3.4069684827381095,43.915267890988616
8637,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7784275457441312, 'learning_rate': 0.014366084962302362, 'min_child_weight': 135, 'min_split_gain': 0.25450303202983837, 'n_estimators': 4100, 'num_leaves': 54, 'reg_alpha': 0.303210729921613, 'reg_lambda': 0.48244110495538384, 'subsample': 0.8811500666658162, 'subsample_for_bin': 40000.0}",3.6482360647056713,3.3679884251263514,83.15518499101745
2875,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4922169418736002, 'learning_rate': 0.035850161879674075, 'min_child_weight': 190, 'min_split_gain': 0.18468717529859752, 'n_estimators': 6000, 'num_leaves': 73, 'reg_alpha': 0.18518717088520312, 'reg_lambda': 0.8397019228248253, 'subsample': 0.9927251849549013, 'subsample_for_bin': 90000.0}",3.6502557219832688,3.3799161972349134,31.326222122996114
1725,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7467979636661738, 'learning_rate': 0.12633464647719334, 'min_child_weight': 185, 'min_split_gain': 0.3129813308060523, 'n_estimators': 3500, 'num_leaves': 80, 'reg_alpha': 0.279279055177027, 'reg_lambda': 0.06768254000774121, 'subsample': 0.3355702209380269, 'subsample_for_bin': 260000.0}",3.67128788946758,3.565010525743717,12.355083452013787
4406,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8764756113209937, 'learning_rate': 0.025467674606698253, 'min_child_weight': 30, 'min_split_gain': 0.39772064638880933, 'n_estimators': 4700, 'num_leaves': 67, 'reg_alpha': 0.09995782062954056, 'reg_lambda': 0.22935055218347308, 'subsample': 0.6882172340480801, 'subsample_for_bin': 150000.0}",3.6552447474807437,3.2395152898994737,37.52453281101771
3821,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7134253937408748, 'learning_rate': 0.01924755712584882, 'min_child_weight': 60, 'min_split_gain': 0.031969705610193244, 'n_estimators': 6400, 'num_leaves': 62, 'reg_alpha': 0.3721191370611096, 'reg_lambda': 0.9593559269098582, 'subsample': 0.8428952468741548, 'subsample_for_bin': 130000.0}",3.6506092667515557,3.320162236656857,44.601046832016436
4478,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6055382192242682, 'learning_rate': 0.19407901387895005, 'min_child_weight': 120, 'min_split_gain': 0.10312334751073679, 'n_estimators': 4000, 'num_leaves': 47, 'reg_alpha': 0.8117206620725756, 'reg_lambda': 0.5386955316162242, 'subsample': 0.5723121720404507, 'subsample_for_bin': 230000.0}",3.6736469200567976,3.5414017621815446,9.521700139011955
3250,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.10003165685480281, 'learning_rate': 0.07220382229335887, 'min_child_weight': 155, 'min_split_gain': 0.3390548398623864, 'n_estimators': 7100, 'num_leaves': 50, 'reg_alpha': 0.46679266541740966, 'reg_lambda': 0.8816898759815219, 'subsample': 0.9985493789119899, 'subsample_for_bin': 250000.0}",3.6701243843427065,3.3824324419188843,20.373107274994254
3744,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8289026097489464, 'learning_rate': 0.3620106995788008, 'min_child_weight': 75, 'min_split_gain': 0.2136586104645872, 'n_estimators': 7600, 'num_leaves': 78, 'reg_alpha': 0.6079066225074474, 'reg_lambda': 0.44203271633481217, 'subsample': 0.9468082635826827, 'subsample_for_bin': 80000.0}",3.6900946648568183,3.506738115278967,11.947927553002955
4223,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.22256540814439602, 'learning_rate': 0.011106819770304092, 'min_child_weight': 130, 'min_split_gain': 0.13919860280920715, 'n_estimators': 9200, 'num_leaves': 86, 'reg_alpha': 0.20683533973950277, 'reg_lambda': 0.5771442552425152, 'subsample': 0.7722937989238767, 'subsample_for_bin': 120000.0}",3.6533722209432176,3.3387204640139574,71.11771169101121
4752,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.40243887039714266, 'learning_rate': 0.028256846372226373, 'min_child_weight': 165, 'min_split_gain': 0.019300567279194165, 'n_estimators': 5800, 'num_leaves': 84, 'reg_alpha': 0.39418903671730326, 'reg_lambda': 0.6604684250185558, 'subsample': 0.5324108515875439, 'subsample_for_bin': 210000.0}",3.6616571188560525,3.3966121966510583,33.57102735998342
6816,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7767543572636287, 'learning_rate': 0.014783817602298105, 'min_child_weight': 90, 'min_split_gain': 0.4160970763975951, 'n_estimators': 4500, 'num_leaves': 93, 'reg_alpha': 0.7236530759787245, 'reg_lambda': 0.739195685925191, 'subsample': 0.11592516029209804, 'subsample_for_bin': 40000.0}",3.661278134890517,3.5478414996974754,47.37994082600926
9315,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9054741793997599, 'learning_rate': 0.31119161461771216, 'min_child_weight': 190, 'min_split_gain': 0.20425045792571622, 'n_estimators': 5100, 'num_leaves': 57, 'reg_alpha': 0.10036558054709904, 'reg_lambda': 0.22310049960526446, 'subsample': 0.8872213198631813, 'subsample_for_bin': 190000.0}",3.676510004547236,3.549977275172143,12.669037155021215
414,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.65755394813248, 'learning_rate': 0.01777306754461061, 'min_child_weight': 145, 'min_split_gain': 0.002486948340092887, 'n_estimators': 3200, 'num_leaves': 37, 'reg_alpha': 0.5128531278826022, 'reg_lambda': 0.5185367226985235, 'subsample': 0.6361045118030696, 'subsample_for_bin': 160000.0}",3.651213345274984,3.452521836109112,46.516600106988335
1825,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5996152906330533, 'learning_rate': 0.04187565334923843, 'min_child_weight': 180, 'min_split_gain': 0.3655733319929512, 'n_estimators': 10700, 'num_leaves': 63, 'reg_alpha': 0.7863947347090372, 'reg_lambda': 0.29579624034538315, 'subsample': 0.4292640576498791, 'subsample_for_bin': 290000.0}",3.6581272589974247,3.493094263874929,22.187373291002586
1515,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3440432819510987, 'learning_rate': 0.012192488525435832, 'min_child_weight': 170, 'min_split_gain': 0.24286361654414268, 'n_estimators': 8500, 'num_leaves': 69, 'reg_alpha': 0.6731604819101866, 'reg_lambda': 0.002407641541997546, 'subsample': 0.6661272234919036, 'subsample_for_bin': 110000.0}",3.679229681018313,3.410123102328923,63.86865640999167
6529,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9594783219533145, 'learning_rate': 0.032048927108844445, 'min_child_weight': 160, 'min_split_gain': 0.09860479500831787, 'n_estimators': 6100, 'num_leaves': 60, 'reg_alpha': 0.8747161721022698, 'reg_lambda': 0.1350188490137243, 'subsample': 0.2737435109622824, 'subsample_for_bin': 140000.0}",3.659192257874982,3.522452581067673,23.87605972000165
131,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5197828418725877, 'learning_rate': 0.0672344253684812, 'min_child_weight': 50, 'min_split_gain': 0.30841584912928716, 'n_estimators': 11800, 'num_leaves': 44, 'reg_alpha': 0.009520155914159667, 'reg_lambda': 0.3940982403421806, 'subsample': 0.7863747940596809, 'subsample_for_bin': 240000.0}",3.659804171726448,3.3685979421275816,15.974069895019056
2619,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7067404872027058, 'learning_rate': 0.05312909225757026, 'min_child_weight': 125, 'min_split_gain': 0.47281868027138163, 'n_estimators': 3400, 'num_leaves': 34, 'reg_alpha': 0.2678410171648299, 'reg_lambda': 0.647499615008446, 'subsample': 0.8443870383545857, 'subsample_for_bin': 200000.0}",3.6506228705477866,3.4429374127575088,20.909772637009155
4468,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.1735885851999262, 'learning_rate': 0.021974902909390154, 'min_child_weight': 95, 'min_split_gain': 0.7421546958102838, 'n_estimators': 3900, 'num_leaves': 55, 'reg_alpha': 0.45401295009131226, 'reg_lambda': 0.3596623624756028, 'subsample': 0.7337487950844562, 'subsample_for_bin': 60000.0}",3.658207808672401,3.355355103599495,39.03530968900304
6651,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6362579109206681, 'learning_rate': 0.14391503323382002, 'min_child_weight': 195, 'min_split_gain': 0.17954703431274194, 'n_estimators': 5500, 'num_leaves': 51, 'reg_alpha': 0.33146660305540143, 'reg_lambda': 0.6995140142515686, 'subsample': 0.947683637707361, 'subsample_for_bin': 270000.0}",3.657390895634071,3.468865312326053,12.913801974005764
5881,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.45666315963360143, 'learning_rate': 0.015188504209401831, 'min_child_weight': 180, 'min_split_gain': 0.27198342282029175, 'n_estimators': 7400, 'num_leaves': 38, 'reg_alpha': 0.13365924475852492, 'reg_lambda': 0.08325584094777763, 'subsample': 0.9708847661064504, 'subsample_for_bin': 180000.0}",3.6478109116300894,3.4167995172350913,62.336322755989386
6445,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4489950302629293, 'learning_rate': 0.015340569780328632, 'min_child_weight': 180, 'min_split_gain': 0.3426265245024095, 'n_estimators': 8400, 'num_leaves': 38, 'reg_alpha': 0.14619983278367954, 'reg_lambda': 0.009338268516283665, 'subsample': 0.9818525466651628, 'subsample_for_bin': 180000.0}",3.646779332750384,3.399857536578305,68.62450630101375
5596,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3083198295026963, 'learning_rate': 0.01589440978651995, 'min_child_weight': 150, 'min_split_gain': 0.5506818790907103, 'n_estimators': 9400, 'num_leaves': 38, 'reg_alpha': 0.1375349926933106, 'reg_lambda': 0.0002716150257995962, 'subsample': 0.9730675319312938, 'subsample_for_bin': 180000.0}",3.648643810843334,3.3772084716488826,63.77884605500731
5189,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.2602156893293043, 'learning_rate': 0.012846750397033892, 'min_child_weight': 170, 'min_split_gain': 0.27641817197981355, 'n_estimators': 8500, 'num_leaves': 42, 'reg_alpha': 0.06253828937587416, 'reg_lambda': 0.08504166846116747, 'subsample': 0.8969949347619941, 'subsample_for_bin': 130000.0}",3.650326524936585,3.3978921179381443,70.9494194840081
3061,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4282534075285562, 'learning_rate': 0.025945584910804884, 'min_child_weight': 180, 'min_split_gain': 0.14413757765724644, 'n_estimators': 11300, 'num_leaves': 42, 'reg_alpha': 0.05150785920009178, 'reg_lambda': 0.04754330307282234, 'subsample': 0.9750669300575915, 'subsample_for_bin': 150000.0}",3.6496232274643448,3.4049868823221083,39.77009993401589
8869,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.47523199720263015, 'learning_rate': 0.010017934556377506, 'min_child_weight': 160, 'min_split_gain': 0.3528158630687612, 'n_estimators': 10400, 'num_leaves': 34, 'reg_alpha': 0.1341478723092764, 'reg_lambda': 0.1449614374818503, 'subsample': 0.8582288568131943, 'subsample_for_bin': 180000.0}",3.648377366957826,3.424081864925202,84.9472114770033
6776,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.35059103071273173, 'learning_rate': 0.01885247394237168, 'min_child_weight': 140, 'min_split_gain': 0.22244933475723636, 'n_estimators': 7900, 'num_leaves': 46, 'reg_alpha': 0.22168695129144256, 'reg_lambda': 0.20224083849191588, 'subsample': 0.9351103068317187, 'subsample_for_bin': 170000.0}",3.67581046402947,3.374760644462337,53.26414950698381
1059,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3841112335064125, 'learning_rate': 0.011138800756397494, 'min_child_weight': 150, 'min_split_gain': 0.03863959130102796, 'n_estimators': 8700, 'num_leaves': 38, 'reg_alpha': 0.034666806178051665, 'reg_lambda': 0.028732169696244748, 'subsample': 0.9972054470175369, 'subsample_for_bin': 220000.0}",3.6575918023973495,3.4010454102231678,86.6944921130198
3020,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4487827202934349, 'learning_rate': 0.01506801153461446, 'min_child_weight': 180, 'min_split_gain': 0.42418749700155084, 'n_estimators': 9800, 'num_leaves': 33, 'reg_alpha': 0.19261341164390022, 'reg_lambda': 0.269557879551912, 'subsample': 0.8137633760905343, 'subsample_for_bin': 190000.0}",3.6500040175607995,3.4520622205947427,53.536207029013894
5671,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4576206133683704, 'learning_rate': 0.023481030109083822, 'min_child_weight': 190, 'min_split_gain': 0.3968537668782949, 'n_estimators': 7400, 'num_leaves': 48, 'reg_alpha': 0.07886083691475015, 'reg_lambda': 0.07800638094549134, 'subsample': 0.8988236626016377, 'subsample_for_bin': 200000.0}",3.6490133539419105,3.3984829761044475,43.33698734900099
631,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.20880525910290992, 'learning_rate': 0.01310834580617437, 'min_child_weight': 110, 'min_split_gain': 0.2541571275499215, 'n_estimators': 6900, 'num_leaves': 53, 'reg_alpha': 0.15331382885156414, 'reg_lambda': 0.16971385849449008, 'subsample': 0.9755572203333132, 'subsample_for_bin': 220000.0}",3.653662389166086,3.323547057254261,69.48471539400634
8193,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4993895108777504, 'learning_rate': 0.01981381893145141, 'min_child_weight': 175, 'min_split_gain': 0.4858365797074857, 'n_estimators': 8200, 'num_leaves': 99, 'reg_alpha': 0.0015044151532158379, 'reg_lambda': 0.2538086243289651, 'subsample': 0.8669683329881817, 'subsample_for_bin': 140000.0}",3.6488425761583083,3.366784921417568,45.513693612010684
2241,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.287043543463493, 'learning_rate': 0.04252362631216549, 'min_child_weight': 185, 'min_split_gain': 0.06596047044613743, 'n_estimators': 9300, 'num_leaves': 91, 'reg_alpha': 0.2466575273880755, 'reg_lambda': 0.3155682558420031, 'subsample': 0.6822115425680149, 'subsample_for_bin': 110000.0}",3.6593233278997643,3.409983269371768,23.338058483990608
6463,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5568169229090758, 'learning_rate': 0.033297457749685774, 'min_child_weight': 160, 'min_split_gain': 0.2896417275761092, 'n_estimators': 9100, 'num_leaves': 59, 'reg_alpha': 0.35951182139905824, 'reg_lambda': 0.022405012576536404, 'subsample': 0.9152523370244322, 'subsample_for_bin': 160000.0}",3.6505614803412128,3.3970628515172523,29.99399504601024
7536,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.41698649641684127, 'learning_rate': 0.02089053910265383, 'min_child_weight': 170, 'min_split_gain': 0.44266646933423087, 'n_estimators': 8300, 'num_leaves': 65, 'reg_alpha': 0.17530919009744828, 'reg_lambda': 0.10049409492742575, 'subsample': 0.8333843413527373, 'subsample_for_bin': 170000.0}",3.654186629827423,3.3892955275713303,40.24997032000101
4374,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5798623611920994, 'learning_rate': 0.017573802374224224, 'min_child_weight': 195, 'min_split_gain': 0.16220320012923897, 'n_estimators': 8900, 'num_leaves': 49, 'reg_alpha': 0.2780845200289408, 'reg_lambda': 0.14705114317554513, 'subsample': 0.3421874494632179, 'subsample_for_bin': 180000.0}",3.6535421703405846,3.497983797566255,42.74214051399031
2344,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.14780463771512148, 'learning_rate': 0.029797806826720244, 'min_child_weight': 145, 'min_split_gain': 0.33320521347964377, 'n_estimators': 7800, 'num_leaves': 73, 'reg_alpha': 0.03288310520381792, 'reg_lambda': 0.19395379142156655, 'subsample': 0.7778963592291452, 'subsample_for_bin': 210000.0}",3.6615081896189157,3.3627707618104052,33.35711819899734
5081,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3751401424020944, 'learning_rate': 0.037693949291996216, 'min_child_weight': 135, 'min_split_gain': 0.5200198786362085, 'n_estimators': 10200, 'num_leaves': 31, 'reg_alpha': 0.08415539575171432, 'reg_lambda': 0.06042941530102729, 'subsample': 0.7257239508948989, 'subsample_for_bin': 150000.0}",3.6680737409189423,3.455960408244812,23.995774700015318
4131,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5399012993272584, 'learning_rate': 0.010671917277126308, 'min_child_weight': 155, 'min_split_gain': 0.11212920058277095, 'n_estimators': 6400, 'num_leaves': 39, 'reg_alpha': 0.29771767766112534, 'reg_lambda': 0.4342243362139183, 'subsample': 0.9498704132715131, 'subsample_for_bin': 130000.0}",3.646821563273108,3.3943985647132813,93.6035624690121
8499,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3291113505534552, 'learning_rate': 0.010710018332633253, 'min_child_weight': 120, 'min_split_gain': 0.5886974819016811, 'n_estimators': 7100, 'num_leaves': 39, 'reg_alpha': 0.1259399930614268, 'reg_lambda': 0.41900901751857383, 'subsample': 0.499925697219591, 'subsample_for_bin': 130000.0}",3.652459082944747,3.4767744702066627,59.10235189899686
6780,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5233231749920112, 'learning_rate': 0.056167310941170494, 'min_child_weight': 155, 'min_split_gain': 0.10045603464352723, 'n_estimators': 6600, 'num_leaves': 35, 'reg_alpha': 0.3130737725631173, 'reg_lambda': 0.5782288619966249, 'subsample': 0.9597003928015265, 'subsample_for_bin': 100000.0}",3.6507346890042456,3.4060953964356493,23.298385961010354
6952,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.25948930634757483, 'learning_rate': 0.08372945362747868, 'min_child_weight': 135, 'min_split_gain': 0.1273788620003484, 'n_estimators': 6400, 'num_leaves': 42, 'reg_alpha': 0.34640131989597567, 'reg_lambda': 0.3382085120397754, 'subsample': 0.7918272788805578, 'subsample_for_bin': 80000.0}",3.660723255809365,3.4457794699461757,14.139811650995398
8438,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5435820346601682, 'learning_rate': 0.22658743882422902, 'min_child_weight': 175, 'min_split_gain': 0.19603725751797244, 'n_estimators': 7300, 'num_leaves': 30, 'reg_alpha': 0.21357358286487232, 'reg_lambda': 0.510587492371116, 'subsample': 0.9273318243706008, 'subsample_for_bin': 120000.0}",3.663374237019413,3.5271279016287402,9.245986199006438
3058,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6162534107470694, 'learning_rate': 0.0157935439767432, 'min_child_weight': 115, 'min_split_gain': 0.2304261914504113, 'n_estimators': 7600, 'num_leaves': 36, 'reg_alpha': 0.15976781793557204, 'reg_lambda': 0.4557982239404835, 'subsample': 0.8184617642548453, 'subsample_for_bin': 100000.0}",3.6487429059978362,3.4172940017841724,53.89874336498906
3573,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4650143183755284, 'learning_rate': 0.026868561867786085, 'min_child_weight': 85, 'min_split_gain': 0.3745712296517276, 'n_estimators': 9500, 'num_leaves': 45, 'reg_alpha': 0.2934221260002749, 'reg_lambda': 0.30343483432327756, 'subsample': 0.6160472191226524, 'subsample_for_bin': 120000.0}",3.653139628478871,3.4096959646706337,26.32269038099912
4433,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5050598792448525, 'learning_rate': 0.013576095242039074, 'min_child_weight': 105, 'min_split_gain': 0.16323924663496903, 'n_estimators': 5700, 'num_leaves': 32, 'reg_alpha': 0.25100097799010374, 'reg_lambda': 0.007488101082376337, 'subsample': 0.13821013466191695, 'subsample_for_bin': 240000.0}",3.6597805272148896,3.5429072840517613,43.57288840098772
3972,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4282869249143575, 'learning_rate': 0.04843954053797044, 'min_child_weight': 65, 'min_split_gain': 0.28540852985480614, 'n_estimators': 6400, 'num_leaves': 40, 'reg_alpha': 0.41408923465705866, 'reg_lambda': 0.3743275684269407, 'subsample': 0.7572713751479722, 'subsample_for_bin': 90000.0}",3.6582803392761187,3.3628226108008525,19.76738241300336
574,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5860571547649356, 'learning_rate': 0.02394159047627399, 'min_child_weight': 125, 'min_split_gain': 0.4459881106958804, 'n_estimators': 9700, 'num_leaves': 52, 'reg_alpha': 0.23224377292403556, 'reg_lambda': 0.11730141809479505, 'subsample': 0.2742371929537074, 'subsample_for_bin': 200000.0}",3.6582782620685848,3.5115519571787663,26.474388850998366
3277,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6817129301357495, 'learning_rate': 0.011703211632624682, 'min_child_weight': 185, 'min_split_gain': 0.9300483033822606, 'n_estimators': 6700, 'num_leaves': 37, 'reg_alpha': 0.4437664552913621, 'reg_lambda': 0.20811234337856357, 'subsample': 0.5718005842138307, 'subsample_for_bin': 160000.0}",3.649830990082007,3.4688506173332856,67.97291460397537
3857,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.2878840433986038, 'learning_rate': 0.014189793705606165, 'min_child_weight': 200, 'min_split_gain': 0.254913519616804, 'n_estimators': 7000, 'num_leaves': 43, 'reg_alpha': 0.20046834994583973, 'reg_lambda': 0.16606502543421015, 'subsample': 0.8797226454802536, 'subsample_for_bin': 70000.0}",3.650519909630751,3.427746931117354,56.903679007984465
4544,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.39667110326236366, 'learning_rate': 0.01791119379578963, 'min_child_weight': 140, 'min_split_gain': 0.32960903494118493, 'n_estimators': 8700, 'num_leaves': 48, 'reg_alpha': 0.11443907994715055, 'reg_lambda': 0.04204823493087276, 'subsample': 0.6923443017831319, 'subsample_for_bin': 140000.0}",3.6624850085858514,3.387136943519271,49.68621159301256
9400,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6509892642347688, 'learning_rate': 0.10606674442008993, 'min_child_weight': 155, 'min_split_gain': 0.5378976726515674, 'n_estimators': 8500, 'num_leaves': 46, 'reg_alpha': 0.3958752040855461, 'reg_lambda': 0.2584463222598703, 'subsample': 0.94238378643975, 'subsample_for_bin': 150000.0}",3.6562726739625524,3.4411359107879407,14.760892821999732
3766,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3669501091983449, 'learning_rate': 0.020798422128855753, 'min_child_weight': 35, 'min_split_gain': 0.4948425767595353, 'n_estimators': 11000, 'num_leaves': 55, 'reg_alpha': 0.33307433710981293, 'reg_lambda': 0.7901346991172673, 'subsample': 0.4379936863424324, 'subsample_for_bin': 30000.0}",3.6810021074906767,3.3109006570936708,37.81380966800498
500,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.543268466980515, 'learning_rate': 0.03547674000353439, 'min_child_weight': 190, 'min_split_gain': 0.04238811093799054, 'n_estimators': 4900, 'num_leaves': 33, 'reg_alpha': 0.26718327836814854, 'reg_lambda': 0.634525968085677, 'subsample': 0.7424063911752233, 'subsample_for_bin': 170000.0}",3.6526088431918047,3.4755909380093906,25.47340652398998
7728,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3232671017938892, 'learning_rate': 0.010267098466842189, 'min_child_weight': 130, 'min_split_gain': 0.30544175959608366, 'n_estimators': 7900, 'num_leaves': 39, 'reg_alpha': 0.5467480467195586, 'reg_lambda': 0.7154663155483929, 'subsample': 0.9833201447984925, 'subsample_for_bin': 130000.0}",3.6492028356427793,3.4037569156442204,77.45567032299004
6365,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6230804026890993, 'learning_rate': 0.022811592170303117, 'min_child_weight': 20, 'min_split_gain': 0.08278028837771206, 'n_estimators': 7500, 'num_leaves': 50, 'reg_alpha': 0.5021016860276003, 'reg_lambda': 0.8154007714557873, 'subsample': 0.8569008674600785, 'subsample_for_bin': 190000.0}",3.6540747139226264,3.233045370117859,35.425836860988056
