PREV_NAME_CONTRACT_TYPE_XNA_SUM,0.0
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,0.0
BURO_BB_MONTHS_BALANCE_SIZE_sum,0.0
BURO_BB_MONTHS_BALANCE_SIZE_mean,0.0
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_SUM,0.0
PREV_CODE_REJECT_REASON_XNA_MEAN,0.0
PREV_CODE_REJECT_REASON_XNA_SUM,0.0
PREV_CODE_REJECT_REASON_nan_MEAN,0.0
PREV_CODE_REJECT_REASON_nan_SUM,0.0
PREV_NAME_TYPE_SUITE_Other_A_SUM,0.0
PREV_NAME_TYPE_SUITE_Other_B_SUM,0.0
PREV_NAME_CLIENT_TYPE_XNA_SUM,0.0
PREV_CODE_REJECT_REASON_SYSTEM_SUM,0.0
PREV_NAME_CLIENT_TYPE_nan_MEAN,0.0
CLOSED_CREDIT_DAY_OVERDUE_MAX,0.0
PREV_NAME_CLIENT_TYPE_nan_SUM,0.0
PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Additional Service_SUM,0.0
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Animals_SUM,0.0
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_SUM,0.0
PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Direct Sales_SUM,0.0
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0.0
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0.0
PREV_CODE_REJECT_REASON_CLIENT_SUM,0.0
PREV_NAME_PAYMENT_TYPE_nan_SUM,0.0
BURO_BB_STATUS_X_COUNT_sum,0.0
BURO_BB_STATUS_X_COUNT_mean,0.0
PREV_NAME_CONTRACT_STATUS_nan_SUM,0.0
PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,0.0
BURO_BB_STATUS_C_COUNT_sum,0.0
BURO_BB_STATUS_C_COUNT_mean,0.0
PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_SUM,0.0
BURO_BB_STATUS_5_COUNT_sum,0.0
BURO_BB_STATUS_5_COUNT_mean,0.0
BURO_BB_STATUS_5_MEAN_sum,0.0
BURO_BB_STATUS_5_MEAN_mean,0.0
BURO_BB_STATUS_4_COUNT_sum,0.0
BURO_BB_STATUS_4_COUNT_mean,0.0
BURO_BB_STATUS_4_MEAN_sum,0.0
BURO_BB_STATUS_4_MEAN_mean,0.0
BURO_BB_STATUS_3_COUNT_sum,0.0
BURO_BB_STATUS_3_COUNT_mean,0.0
BURO_BB_STATUS_3_MEAN_sum,0.0
BURO_BB_STATUS_3_MEAN_mean,0.0
BURO_BB_STATUS_2_COUNT_sum,0.0
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0.0
ORGANIZATION_TYPE_Legal Services,0.0
ORGANIZATION_TYPE_Insurance,0.0
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0.0
POS_NAME_CONTRACT_STATUS_nan_SUM,0.0
POS_NAME_CONTRACT_STATUS_Demand_SUM,0.0
CC_NAME_CONTRACT_STATUS_Signed_VAR,0.0
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0.0
POS_NAME_CONTRACT_STATUS_XNA_SUM,0.0
POS_NAME_CONTRACT_STATUS_nan_MEAN,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
CC_MONTHS_BALANCE_MAX,0.0
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0.0
